cand_a_id,cand_b_id,winner,preference,reasoning,diff_semantic,diff_skill,diff_yoe,diff_title,diff_trust,diff_tenure,diff_growth,diff_notice,diff_behavioral
CAND_0093632,CAND_0034969,B,0,Candidate B aligns better with the target engineering title.,-0.022569240000000046,0.0,0.0,-0.6,0.0,0.05555555555555558,0.0,0.30000000000000004,-0.020888888888888957
CAND_0024800,CAND_0031848,A,1,"Stochastic utility comparison of skills, experience, and timeline.",0.0005085599999999912,0.0,-0.12000000000000001,0.0,0.0,-0.38888888888888884,0.30000000000000004,0.0,0.11066666666666669
CAND_0020387,CAND_0025642,A,1,"Stochastic utility comparison of skills, experience, and timeline.",0.02573886000000003,0.0,0.92,0.0,0.0,0.0,0.0,0.7000000000000001,-0.14355555555555555
CAND_0086605,CAND_0092329,B,0,"Stochastic utility comparison of skills, experience, and timeline.",-0.0009365999999999541,0.0,0.0,0.0,0.0,-0.32777777777777783,0.0,0.4,-0.04922222222222222
CAND_0067863,CAND_0038305,A,1,"Stochastic utility comparison of skills, experience, and timeline.",-0.015598770000000095,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.03600000000000003
CAND_0039327,CAND_0075298,A,1,Candidate A holds higher profile trust. Candidate A has stronger target skill coverage.,-0.02945729999999991,0.175,0.92,0.0,0.6,0.00925925925925919,0.0,0.4,-0.04977777777777781
CAND_0038942,CAND_0092472,A,1,Candidate B holds higher profile trust.,-0.04906003000000003,0.0,0.49999999999999994,0.0,-0.6,0.17361111111111116,0.0,0.4,0.07266666666666671
CAND_0045356,CAND_0098726,B,0,Candidate B holds higher profile trust.,-0.06331920000000002,0.0,-0.92,0.0,-0.15000000000000002,-0.6111111111111112,0.0,0.19999999999999996,-0.005666666666666709
CAND_0084713,CAND_0068899,B,0,Candidate A holds higher profile trust. Candidate A aligns better with the target engineering title.,0.009355009999999941,0.0,-0.92,0.6,0.44999999999999996,-0.5,0.0,-0.4,0.15844444444444455
CAND_0019759,CAND_0094243,B,0,Candidate B holds higher profile trust.,0.025663000000000102,0.0,-0.49999999999999994,0.0,-0.6,-0.1694444444444445,0.0,0.7000000000000001,0.10522222222222233
CAND_0049282,CAND_0030794,B,0,Candidate A holds higher profile trust.,-0.03727574,0.0,0.12000000000000001,0.0,0.15000000000000002,0.3222222222222221,0.0,-0.7000000000000001,-0.1691111111111111
CAND_0075428,CAND_0061903,A,1,Candidate A holds higher profile trust. Candidate B has stronger target skill coverage.,-0.09446268999999996,-0.2607142857142857,-0.0799999999999999,0.0,0.6,0.29166666666666663,-0.30000000000000004,-0.19999999999999996,-0.052666666666666695
CAND_0007762,CAND_0006975,A,1,Candidate A holds higher profile trust.,-0.016459849999999943,0.0,0.0,0.0,0.6,0.3055555555555556,0.0,-0.7000000000000001,-0.1070000000000001
CAND_0044976,CAND_0058916,A,1,Candidate A holds higher profile trust.,-0.003620600000000085,0.0,0.0,0.0,0.6,0.03888888888888886,0.30000000000000004,-0.9,0.013444444444444481
CAND_0036709,CAND_0030219,A,1,Candidate A holds higher profile trust. Candidate A aligns better with the target engineering title.,-0.015203199999999972,0.0,0.92,0.6,0.6,0.00925925925925919,0.0,0.0,0.07900000000000007
CAND_0043344,CAND_0066243,B,0,"Stochastic utility comparison of skills, experience, and timeline.",0.01518572000000007,0.0,0.8,0.0,0.0,-0.4537037037037037,0.0,-0.30000000000000004,-0.01766666666666672
CAND_0005749,CAND_0031499,B,0,Candidate B aligns better with the target engineering title.,0.04698374999999999,0.0,0.0,-0.6,0.0,-0.004629629629629428,0.30000000000000004,-0.4,-0.15966666666666673
CAND_0099274,CAND_0012507,B,0,"Stochastic utility comparison of skills, experience, and timeline.",-0.024676860000000023,0.0,-0.30000000000000004,0.0,0.0,0.0,0.0,-0.4,-0.1746666666666667
CAND_0028416,CAND_0004525,B,0,Candidate B aligns better with the target engineering title.,-0.0033270199999999583,0.0,-0.8,-0.6,0.0,-0.03055555555555578,0.0,0.0,0.2324444444444444
CAND_0000016,CAND_0083088,B,0,Candidate A holds higher profile trust. Candidate B has stronger target skill coverage.,-0.057004329999999936,-0.4785714285714285,0.0,0.0,0.6,-0.14814814814814803,0.0,0.30000000000000004,0.252
CAND_0078058,CAND_0037199,B,0,Candidate B holds higher profile trust.,0.002257529999999952,0.0,0.0,0.0,-0.15000000000000002,0.0,0.0,0.7000000000000001,0.03988888888888903
CAND_0019837,CAND_0038785,B,0,Candidate A holds higher profile trust.,0.012897490000000067,0.0,0.0,0.0,0.6,-0.12037037037037035,0.0,-0.5,0.12133333333333335
CAND_0003880,CAND_0014945,B,0,Candidate A holds higher profile trust. Candidate B aligns better with the target engineering title.,-0.021149299999999926,-0.0428571428571428,0.92,-0.6,0.15000000000000002,-0.2870370370370371,0.30000000000000004,0.0,0.11411111111111127
CAND_0056586,CAND_0049622,B,0,Candidate B holds higher profile trust.,0.013047740000000085,0.0,-0.8,0.0,-0.6,-0.03703703703703698,0.0,0.4,-0.17588888888888887
CAND_0043947,CAND_0070914,A,1,Candidate B holds higher profile trust.,0.024047339999999973,0.0,0.7200000000000001,0.0,-0.6,0.14814814814814825,0.30000000000000004,0.0,0.05288888888888882
CAND_0068194,CAND_0059397,B,0,Candidate B has stronger target skill coverage. Candidate B aligns better with the target engineering title.,0.0218666500000001,-0.175,0.30000000000000004,-0.6,0.0,-0.16666666666666663,0.0,0.0,-0.033777777777777684
CAND_0015192,CAND_0010499,A,1,"Stochastic utility comparison of skills, experience, and timeline.",-0.02177362999999999,0.0,-0.8,0.0,0.0,0.2962962962962963,-0.30000000000000004,0.30000000000000004,-0.1760000000000001
CAND_0036156,CAND_0062951,A,1,Candidate B holds higher profile trust.,-0.008834300000000073,0.0,-0.62,0.0,-0.15000000000000002,-0.42361111111111105,0.0,0.7000000000000001,0.07811111111111108
CAND_0026138,CAND_0034084,A,1,Candidate A holds higher profile trust. Candidate B has stronger target skill coverage.,0.03286459999999991,-0.175,0.62,0.0,0.15000000000000002,0.22916666666666663,0.30000000000000004,0.30000000000000004,-0.08666666666666673
CAND_0052457,CAND_0036973,A,1,Candidate A holds higher profile trust. Candidate B aligns better with the target engineering title.,0.004411990000000032,0.13214285714285717,-0.92,-1.0,1.0,-0.38888888888888884,0.0,0.0,-0.23177777777777775
CAND_0079865,CAND_0077319,B,0,Candidate A holds higher profile trust. Candidate B has stronger target skill coverage.,-0.052206900000000056,-0.4357142857142856,0.0,0.0,0.6,-0.02314814814814803,-0.30000000000000004,-0.9,0.11733333333333329
CAND_0084139,CAND_0088630,A,1,"Stochastic utility comparison of skills, experience, and timeline.",-0.09521230000000003,-0.1285714285714285,0.8,0.0,0.0,-0.23472222222222228,0.0,0.7000000000000001,0.08111111111111119
CAND_0016141,CAND_0069137,A,1,"Stochastic utility comparison of skills, experience, and timeline.",0.011040330000000043,0.0,-0.92,0.0,0.0,0.12037037037037035,0.0,0.5,0.1955555555555556
CAND_0029947,CAND_0033038,B,0,"Stochastic utility comparison of skills, experience, and timeline.",-0.005218860000000047,0.0,0.0,0.0,0.0,-0.2268518518518518,-0.30000000000000004,0.9,-0.005333333333333412
CAND_0084990,CAND_0006165,B,0,Candidate A holds higher profile trust. Candidate B aligns better with the target engineering title.,-0.03423425000000002,0.0,-0.8,-0.6,0.6,-0.20370370370370383,0.0,0.0,-0.2023333333333333
CAND_0082645,CAND_0046001,B,0,Candidate B holds higher profile trust. Candidate A has stronger target skill coverage.,0.007278899999999977,0.4357142857142856,0.62,0.0,-0.44999999999999996,0.4722222222222222,0.0,0.5,0.13899999999999996
CAND_0060238,CAND_0058194,B,0,Candidate A holds higher profile trust.,0.02613209999999999,0.0,0.92,0.0,0.15000000000000002,0.20370370370370366,0.0,0.5,0.19411111111111112
CAND_0019321,CAND_0004054,A,1,Candidate A holds higher profile trust.,-0.0016587599999999814,-0.0428571428571428,0.0,0.0,0.15000000000000002,-0.2777777777777778,0.0,0.0,0.12755555555555548
CAND_0077345,CAND_0033923,B,0,Candidate B has stronger target skill coverage. Candidate B aligns better with the target engineering title.,-0.04232153999999999,-0.175,0.0,-0.6,0.0,0.0,0.0,0.19999999999999996,-0.08211111111111113
CAND_0050107,CAND_0047091,A,1,Candidate B has stronger target skill coverage. Candidate A aligns better with the target engineering title.,-0.009210200000000057,-0.4357142857142856,-0.62,0.6,0.0,-0.22916666666666663,-0.30000000000000004,0.30000000000000004,0.03322222222222221
CAND_0001707,CAND_0072134,A,1,Candidate A aligns better with the target engineering title.,-0.01014496999999992,0.0,0.0,1.0,0.0,0.36111111111111105,-0.30000000000000004,-0.30000000000000004,0.3453333333333332
CAND_0082209,CAND_0017188,A,1,"Stochastic utility comparison of skills, experience, and timeline.",0.029639300000000035,0.0,0.0,0.0,0.0,0.40555555555555556,0.0,-0.4,0.02999999999999997
CAND_0068046,CAND_0088399,A,1,"Stochastic utility comparison of skills, experience, and timeline.",-0.03428458999999995,0.0,0.30000000000000004,0.0,0.0,-0.41666666666666663,0.0,0.9,-0.010444444444444312
CAND_0088854,CAND_0028221,A,1,Candidate A has stronger target skill coverage.,0.016094269999999966,0.3035714285714285,0.0,0.0,0.0,-0.11481481481481481,0.0,-0.5,-0.0725555555555556
CAND_0070945,CAND_0016367,A,1,Candidate B aligns better with the target engineering title.,-0.038402620000000054,0.0,0.0,-0.6,0.0,0.09490740740740744,0.30000000000000004,0.30000000000000004,-0.3655555555555557
CAND_0003387,CAND_0023803,B,0,"Stochastic utility comparison of skills, experience, and timeline.",-0.025851700000000033,0.0,-0.8,0.0,0.0,0.09999999999999987,0.0,0.0,0.19277777777777788
CAND_0096495,CAND_0079927,A,1,"Stochastic utility comparison of skills, experience, and timeline.",-0.006742799999999938,0.0,0.0,0.0,0.0,0.06018518518518512,0.0,-0.9,0.09033333333333338
CAND_0009087,CAND_0087859,B,0,Candidate B holds higher profile trust.,-0.047568040000000034,-0.0428571428571428,-0.8,0.0,-0.6,-0.05555555555555558,0.30000000000000004,0.0,-0.023888888888888904
CAND_0075672,CAND_0061849,B,0,Candidate A holds higher profile trust. Candidate B aligns better with the target engineering title.,-0.06433113000000001,0.0,0.12000000000000001,-0.6,0.15000000000000002,0.07222222222222208,0.0,0.0,-0.10444444444444434
CAND_0097823,CAND_0026486,A,1,"Stochastic utility comparison of skills, experience, and timeline.",-0.0021185599999999916,0.0,0.0,0.0,0.0,0.3125,0.30000000000000004,-0.7000000000000001,0.1542222222222222
CAND_0081114,CAND_0072764,A,1,Candidate A aligns better with the target engineering title.,0.02248065999999993,-0.0857142857142857,0.92,0.6,0.0,0.26388888888888884,0.0,0.4,0.18811111111111112
CAND_0084064,CAND_0032713,B,0,"Stochastic utility comparison of skills, experience, and timeline.",0.00023439999999996797,0.0,0.0,0.0,0.0,0.13888888888888884,0.0,0.30000000000000004,-0.13755555555555554
CAND_0029898,CAND_0089586,A,1,"Stochastic utility comparison of skills, experience, and timeline.",-0.03638656000000007,0.0,0.0,0.0,0.0,-0.125,0.0,0.4,-0.1402222222222223
CAND_0023436,CAND_0071153,B,0,"Stochastic utility comparison of skills, experience, and timeline.",-0.0039639600000001,0.0,0.30000000000000004,0.0,0.0,-0.02546296296296302,-0.30000000000000004,0.19999999999999996,-0.124111111111111
CAND_0025554,CAND_0083989,B,0,"Stochastic utility comparison of skills, experience, and timeline.",0.013196950000000096,0.0,0.8,0.0,0.0,0.008333333333333304,-0.30000000000000004,0.0,-0.20400000000000001
CAND_0013154,CAND_0094002,A,1,Candidate A has stronger target skill coverage.,0.03879200000000005,0.3035714285714285,0.92,0.0,0.0,-0.10416666666666663,0.0,-0.7000000000000001,0.0931111111111112
CAND_0038283,CAND_0063783,B,0,"Stochastic utility comparison of skills, experience, and timeline.",-0.0069957999999999965,0.0,-0.1999999999999999,0.0,0.0,0.06944444444444453,0.0,0.4,-0.016111111111111187
CAND_0005543,CAND_0000362,B,0,"Stochastic utility comparison of skills, experience, and timeline.",-0.006922899999999954,0.0,-0.92,0.0,0.0,-0.33333333333333326,-0.30000000000000004,0.9,-0.12188888888888891
CAND_0038970,CAND_0060859,B,0,"Stochastic utility comparison of skills, experience, and timeline.",0.008920490000000059,0.0,-0.0799999999999999,0.0,0.0,0.19444444444444442,0.0,0.4,0.0348888888888888
CAND_0077443,CAND_0036741,A,1,"Stochastic utility comparison of skills, experience, and timeline.",0.026182130000000026,0.0,0.8,0.0,0.0,0.17658730158730163,-0.30000000000000004,-0.30000000000000004,0.30888888888888894
CAND_0063576,CAND_0024265,B,0,Candidate B holds higher profile trust. Candidate A aligns better with the target engineering title.,0.019227339999999926,0.0,-0.92,0.6,-0.15000000000000002,-0.5416666666666667,0.0,0.0,0.35055555555555556
CAND_0044891,CAND_0011254,B,0,Candidate B holds higher profile trust. Candidate B aligns better with the target engineering title.,-0.02854223999999994,0.0,0.12000000000000001,-0.6,-0.44999999999999996,0.17129629629629628,0.0,0.4,-0.45011111111111124
CAND_0066152,CAND_0082970,B,0,"Stochastic utility comparison of skills, experience, and timeline.",0.01955673999999996,0.0,0.62,0.0,0.0,-0.21111111111111114,0.0,-0.9,-0.1502222222222222
CAND_0043436,CAND_0032002,A,1,Candidate B holds higher profile trust.,0.029583840000000028,0.0,0.92,0.0,-0.6,0.00925925925925919,0.0,0.0,-0.02477777777777762
CAND_0016141,CAND_0082250,B,0,Candidate B aligns better with the target engineering title.,-0.020632369999999955,0.0,-0.92,-0.6,0.0,0.30555555555555547,0.0,0.5,0.11099999999999999
CAND_0058724,CAND_0053298,A,1,Candidate B holds higher profile trust. Candidate A aligns better with the target engineering title.,0.0012835300000000327,0.0,-0.62,0.6,-0.15000000000000002,-0.5069444444444444,0.0,0.4,0.21266666666666667
CAND_0044458,CAND_0029662,A,1,Candidate A aligns better with the target engineering title.,0.005171950000000036,0.0,0.7200000000000001,0.6,0.0,-0.0625,0.0,0.4,0.2871111111111112
CAND_0042119,CAND_0093749,A,1,Candidate A holds higher profile trust. Candidate B has stronger target skill coverage.,-0.02009474999999994,-0.2178571428571428,0.92,0.0,0.15000000000000002,0.34027777777777773,0.0,0.19999999999999996,-0.005222222222222239
CAND_0020100,CAND_0017489,B,0,Candidate B has stronger target skill coverage.,-0.032489230000000036,-0.175,-0.30000000000000004,0.0,0.0,-0.11805555555555558,0.0,0.30000000000000004,0.049777777777777754
CAND_0061443,CAND_0037901,A,1,Candidate B holds higher profile trust. Candidate A has stronger target skill coverage.,0.014692460000000018,0.2178571428571428,0.0,0.0,-0.15000000000000002,-0.08333333333333326,0.0,0.0,-0.11355555555555563
CAND_0071789,CAND_0078348,A,1,"Stochastic utility comparison of skills, experience, and timeline.",-0.012913469999999982,0.0,-0.30000000000000004,0.0,0.0,-0.3666666666666667,0.0,0.0,-0.0007777777777777661
CAND_0083262,CAND_0038998,A,1,Candidate B holds higher profile trust.,-0.02215664000000006,0.0,0.0,0.0,-0.6,0.2777777777777778,0.0,-0.19999999999999996,-0.27877777777777785
CAND_0042311,CAND_0079194,A,1,"Stochastic utility comparison of skills, experience, and timeline.",-0.02082515000000007,-0.0428571428571428,0.0,0.0,0.0,0.36111111111111116,0.30000000000000004,-0.9,-0.31055555555555564
CAND_0063683,CAND_0089405,B,0,Candidate B has stronger target skill coverage.,-0.04693963000000001,-0.4357142857142856,0.30000000000000004,0.0,0.0,-0.03472222222222221,0.0,-0.5,-0.08133333333333331
CAND_0026860,CAND_0069685,B,0,Candidate A holds higher profile trust. Candidate B aligns better with the target engineering title.,-0.05605355999999995,0.0,0.12000000000000001,-0.6,0.15000000000000002,0.5240740740740741,-0.30000000000000004,0.30000000000000004,-0.39177777777777767
CAND_0063116,CAND_0043370,B,0,Candidate A holds higher profile trust.,0.023426170000000024,0.0,0.0,0.0,0.44999999999999996,0.0,0.0,0.0,0.12588888888888894
CAND_0019686,CAND_0094078,B,0,"Stochastic utility comparison of skills, experience, and timeline.",0.02599865999999995,0.0,-0.92,0.0,0.0,-0.2222222222222222,0.0,0.0,0.06944444444444459
CAND_0089878,CAND_0020117,B,0,Candidate B holds higher profile trust.,-0.05562236999999992,0.0,0.49999999999999994,0.0,-0.6,0.03703703703703698,0.0,-0.4,-0.09511111111111115
CAND_0015973,CAND_0082978,B,0,Candidate A holds higher profile trust.,-0.037059830000000016,0.0,0.42000000000000004,0.0,0.6,0.18333333333333335,-0.30000000000000004,0.0,-0.0782222222222223
CAND_0052577,CAND_0080426,B,0,Candidate A holds higher profile trust. Candidate B aligns better with the target engineering title.,0.02657856000000003,0.0,0.62,-0.6,0.6,0.4305555555555555,0.0,0.5,0.00011111111111106187
CAND_0016995,CAND_0079647,A,1,Candidate A holds higher profile trust.,-0.007716639999999941,0.0,0.92,0.0,0.15000000000000002,0.12222222222222223,0.0,0.0,-0.05099999999999999
CAND_0012654,CAND_0088764,B,0,Candidate B holds higher profile trust.,0.05009180000000002,0.0,-0.12000000000000001,0.0,-0.6,-0.2037037037037036,0.0,-0.30000000000000004,-0.1001111111111112
CAND_0023013,CAND_0076622,A,1,"Stochastic utility comparison of skills, experience, and timeline.",-0.04596733999999991,0.0,0.62,0.0,0.0,0.1333333333333333,0.30000000000000004,-0.4,-0.09644444444444455
CAND_0010381,CAND_0000798,B,0,Candidate A holds higher profile trust. Candidate A has stronger target skill coverage. Candidate A aligns better with the target engineering title.,0.0007293599999999012,0.175,0.0,0.6,0.6,0.3333333333333333,0.0,-0.30000000000000004,0.3395555555555555
CAND_0001581,CAND_0096228,A,1,"Stochastic utility comparison of skills, experience, and timeline.",-0.019992259999999984,0.0428571428571428,0.8,0.0,0.0,-0.1351851851851853,0.0,0.0,0.22166666666666685
CAND_0040598,CAND_0026884,A,1,"Stochastic utility comparison of skills, experience, and timeline.",0.03801863999999999,0.0,0.92,0.0,0.0,0.5648148148148149,0.0,0.0,0.13188888888888894
CAND_0047475,CAND_0073515,A,1,Candidate A holds higher profile trust. Candidate A has stronger target skill coverage.,-0.02912579999999998,0.175,-0.62,0.0,0.44999999999999996,0.02777777777777779,0.0,0.0,0.5150000000000001
CAND_0009849,CAND_0057409,A,1,"Stochastic utility comparison of skills, experience, and timeline.",-0.034325629999999996,0.0,-0.92,0.0,0.0,0.14814814814814803,-0.30000000000000004,0.7000000000000001,0.032999999999999974
CAND_0099023,CAND_0009491,B,0,Candidate A holds higher profile trust. Candidate A aligns better with the target engineering title.,0.05830144000000004,0.0428571428571428,-0.92,0.6,0.44999999999999996,-0.01388888888888884,0.0,-0.9,0.3645555555555557
CAND_0098133,CAND_0005551,A,1,"Stochastic utility comparison of skills, experience, and timeline.",0.03662222999999998,0.0,0.49999999999999994,0.0,0.0,-0.25555555555555554,0.0,-0.7000000000000001,-0.1190000000000001
CAND_0026205,CAND_0008427,B,0,Candidate A aligns better with the target engineering title.,-0.023527859999999956,0.0,0.0,0.6,0.0,-0.1388888888888889,0.0,0.30000000000000004,0.3025555555555555
CAND_0002082,CAND_0037197,A,1,Candidate B holds higher profile trust.,0.01997900000000008,0.0,0.0,0.0,-0.44999999999999996,0.16666666666666663,0.0,-0.4,-0.010999999999999954
CAND_0067999,CAND_0090868,B,0,"Stochastic utility comparison of skills, experience, and timeline.",-0.013937250000000012,0.0,0.62,0.0,0.0,0.05092592592592593,0.0,0.0,0.038333333333333386
CAND_0003443,CAND_0019909,A,1,"Stochastic utility comparison of skills, experience, and timeline.",-0.030078660000000035,0.0,0.92,0.0,0.0,0.2407407407407407,0.0,-0.7000000000000001,0.012888888888888894
CAND_0006355,CAND_0016134,A,1,Candidate A holds higher profile trust.,0.01091533999999994,0.0,0.62,0.0,0.15000000000000002,0.3680555555555555,0.0,0.0,-0.021555555555555606
CAND_0052472,CAND_0022207,A,1,"Stochastic utility comparison of skills, experience, and timeline.",-0.07206676000000001,0.0,-0.42000000000000004,0.0,0.0,0.04166666666666663,-0.30000000000000004,0.7000000000000001,-0.18277777777777776
CAND_0043358,CAND_0053974,A,1,Candidate A holds higher profile trust.,0.03125456999999998,0.0,0.92,0.0,0.6,0.33333333333333337,0.0,-0.4,-0.1086666666666668
CAND_0024027,CAND_0031855,B,0,Candidate A holds higher profile trust.,-0.017217649999999973,0.0428571428571428,-0.42000000000000004,0.0,0.6,0.1444444444444445,0.0,0.4,0.10833333333333339
CAND_0068104,CAND_0094684,B,0,Candidate A holds higher profile trust.,-0.031426909999999975,0.0,-0.30000000000000004,0.0,0.6,0.0439814814814814,0.0,-0.4,0.024555555555555497
CAND_0005382,CAND_0026820,B,0,Candidate B holds higher profile trust. Candidate B has stronger target skill coverage. Candidate B aligns better with the target engineering title.,0.015040940000000003,-0.175,-0.42000000000000004,-0.6,-0.6,-0.462962962962963,0.30000000000000004,0.0,-0.23366666666666697
CAND_0063200,CAND_0098272,A,1,Candidate A holds higher profile trust.,0.003493650000000015,0.0,-0.62,0.0,0.6,0.04166666666666663,0.0,0.4,0.09044444444444438
CAND_0039946,CAND_0061549,B,0,Candidate A holds higher profile trust. Candidate B has stronger target skill coverage.,-0.026339890000000032,-0.2178571428571428,0.0,0.0,0.6,0.3222222222222223,0.0,0.30000000000000004,-0.04844444444444451
CAND_0028425,CAND_0017934,B,0,Candidate B holds higher profile trust. Candidate A has stronger target skill coverage.,0.01660454,0.175,0.0,0.0,-0.6,-0.24537037037037024,0.0,0.4,0.28033333333333327
CAND_0055325,CAND_0005964,B,0,Candidate B holds higher profile trust.,0.00754660000000007,0.0,0.30000000000000004,0.0,-0.6,0.3555555555555556,0.0,-0.7000000000000001,0.08766666666666673
CAND_0038782,CAND_0030337,A,1,Candidate B aligns better with the target engineering title.,-0.002048600000000067,0.0,0.0,-0.6,0.0,0.4444444444444445,0.0,0.0,-0.09800000000000003
CAND_0035574,CAND_0029228,A,1,Candidate A holds higher profile trust. Candidate A aligns better with the target engineering title.,0.01163875999999997,0.0,-0.12000000000000001,0.6,0.44999999999999996,-0.3101851851851852,0.0,0.0,0.38677777777777783
CAND_0025052,CAND_0022975,A,1,"Stochastic utility comparison of skills, experience, and timeline.",0.047646069999999985,0.1285714285714285,0.62,0.0,0.0,0.23611111111111116,0.0,0.4,0.006111111111111178
CAND_0002611,CAND_0014465,B,0,Candidate A holds higher profile trust.,-0.016615570000000024,0.0,0.42000000000000004,0.0,0.6,-0.20138888888888884,0.30000000000000004,0.0,-0.016888888888888842
CAND_0057211,CAND_0041353,A,1,"Stochastic utility comparison of skills, experience, and timeline.",-0.05032800000000004,0.0,0.49999999999999994,0.0,0.0,0.05324074074074081,0.0,0.5,-0.07077777777777788
CAND_0059869,CAND_0053849,B,0,"Stochastic utility comparison of skills, experience, and timeline.",0.03367136999999998,0.0,-0.30000000000000004,0.0,0.0,0.0,0.0,-0.5,-0.1542222222222222
CAND_0089666,CAND_0093759,A,1,Candidate B holds higher profile trust. Candidate A aligns better with the target engineering title.,0.02580680000000002,0.0,0.8,0.6,-0.6,0.21759259259259256,0.0,0.0,0.14333333333333348
CAND_0057356,CAND_0028283,A,1,"Stochastic utility comparison of skills, experience, and timeline.",0.010839029999999972,0.0,-0.30000000000000004,0.0,0.0,0.31481481481481477,0.0,-0.9,-0.1007777777777778
CAND_0077075,CAND_0040402,A,1,Candidate B aligns better with the target engineering title.,0.002614959999999944,0.0,0.30000000000000004,-0.6,0.0,-0.3194444444444444,0.0,-0.5,-0.4125555555555556
CAND_0017544,CAND_0099493,B,0,Candidate B aligns better with the target engineering title.,-0.02246529999999991,0.0,-0.92,-0.6,0.0,-0.37037037037037035,0.0,-0.9,-0.09777777777777774
CAND_0022814,CAND_0004647,B,0,Candidate A aligns better with the target engineering title.,0.057733000000000034,0.0,0.30000000000000004,0.6,0.0,-0.04166666666666674,0.0,0.0,0.27122222222222225
CAND_0000045,CAND_0018257,B,0,Candidate B aligns better with the target engineering title.,0.02629249999999994,0.0,-0.0799999999999999,-0.6,0.0,0.10449735449735442,0.30000000000000004,0.30000000000000004,-0.13911111111111119
CAND_0054787,CAND_0062065,B,0,"Stochastic utility comparison of skills, experience, and timeline.",0.0031806599999999463,0.0,0.0,0.0,0.0,0.01388888888888884,0.30000000000000004,0.0,-0.12155555555555564
CAND_0068065,CAND_0023006,A,1,Candidate A holds higher profile trust.,0.0026256399999999847,0.0428571428571428,0.0,0.0,0.44999999999999996,0.05555555555555558,0.0,-0.30000000000000004,0.3200000000000001
CAND_0093007,CAND_0035486,A,1,Candidate A holds higher profile trust. Candidate B aligns better with the target engineering title.,0.018881900000000007,0.0,-0.49999999999999994,-0.6,0.6,-0.02314814814814803,0.0,0.0,-0.18044444444444457
CAND_0053869,CAND_0033696,A,1,Candidate A holds higher profile trust.,0.007263070000000038,0.0,0.49999999999999994,0.0,0.6,0.2314814814814814,0.0,0.0,0.025555555555555498
CAND_0084487,CAND_0012366,A,1,Candidate B holds higher profile trust.,-0.0032225700000000357,0.0,0.7200000000000001,0.0,-0.6,-0.1527777777777778,0.30000000000000004,-0.30000000000000004,0.10099999999999998
CAND_0009672,CAND_0085811,A,1,Candidate B holds higher profile trust.,0.007476209999999983,0.0,0.1999999999999999,0.0,-0.44999999999999996,0.06944444444444442,0.0,0.0,-0.1781111111111111
CAND_0017655,CAND_0059023,B,0,Candidate A holds higher profile trust.,0.015804289999999943,0.0,0.0,0.0,0.15000000000000002,0.02777777777777779,0.0,0.19999999999999996,0.20022222222222225
CAND_0000541,CAND_0053618,A,1,Candidate A holds higher profile trust. Candidate A has stronger target skill coverage.,0.06880644000000002,0.3928571428571428,0.62,0.0,0.6,0.2250000000000001,0.0,0.30000000000000004,0.16500000000000004
CAND_0055943,CAND_0000835,B,0,Candidate A holds higher profile trust.,0.017433299999999985,0.0,0.0,0.0,0.6,-0.05555555555555558,-0.30000000000000004,-0.30000000000000004,0.25488888888888883
CAND_0009772,CAND_0020470,B,0,Candidate A aligns better with the target engineering title.,-0.008665550000000022,0.0,-0.62,0.6,0.0,-0.3402777777777777,-0.30000000000000004,0.4,0.010777777777777886
CAND_0039364,CAND_0040539,A,1,Candidate A holds higher profile trust. Candidate A aligns better with the target engineering title.,0.016899519999999946,0.0,0.0799999999999999,0.6,0.6,-0.021825396825396748,0.0,0.0,0.16055555555555562
CAND_0014163,CAND_0088474,A,1,Candidate B holds higher profile trust. Candidate B aligns better with the target engineering title.,0.009445150000000013,-0.0428571428571428,-0.30000000000000004,-0.6,-0.6,-0.23611111111111116,0.0,0.0,-0.3022222222222222
CAND_0082093,CAND_0033698,B,0,Candidate B aligns better with the target engineering title.,-0.006072100000000025,0.0,0.12000000000000001,-0.6,0.0,0.02314814814814814,0.0,0.7000000000000001,-0.2635555555555556
CAND_0065533,CAND_0048054,B,0,Candidate A holds higher profile trust. Candidate B aligns better with the target engineering title.,0.01860184999999992,-0.0428571428571428,0.12000000000000001,-0.6,0.6,0.0,0.0,0.0,-0.20644444444444443
CAND_0099189,CAND_0086564,A,1,Candidate B holds higher profile trust.,0.02038479000000004,0.0,-0.7200000000000001,0.0,-0.6,-0.11111111111111116,0.0,-0.9,-0.2917777777777778
CAND_0055626,CAND_0069695,B,0,Candidate B holds higher profile trust.,-0.01875382999999997,-0.0857142857142857,-0.92,0.0,-0.6,0.04629629629629639,0.0,0.0,-0.12
CAND_0063426,CAND_0087307,B,0,Candidate A holds higher profile trust.,-0.005493299999999923,0.0,-0.92,0.0,0.44999999999999996,-0.37962962962962943,0.0,0.7000000000000001,-0.12711111111111123
CAND_0045062,CAND_0054136,A,1,Candidate A holds higher profile trust.,-0.008719930000000042,0.0,0.0,0.0,0.6,-0.2685185185185186,-0.30000000000000004,0.30000000000000004,0.11099999999999993
CAND_0033879,CAND_0075657,A,1,"Stochastic utility comparison of skills, experience, and timeline.",-0.0038385699999999856,0.0,0.0,0.0,0.0,0.16666666666666663,0.0,-0.30000000000000004,0.2790000000000001
